Date,Store_ID,City,Region,Drink_Category,Units_Sold,Revenue,Customer_Count,Latitude,Longitude
2024-04,S005,Phoenix,West,Coffee,147,578.05,133,33.4484,-112.074
2024-04,S005,Phoenix,West,Tea,71,383.17,85,33.4484,-112.074
2024-04,S005,Phoenix,West,Frappuccino,93,286.19,156,33.4484,-112.074
2024-04,S005,Phoenix,West,Refreshers,77,419.4,120,33.4484,-112.074
2024-04,S005,Phoenix,West,Bakery,53,339.49,153,33.4484,-112.074
2024-04,S005,Phoenix,West,Seasonal,160,1021.24,88,33.4484,-112.074
2024-04,S006,Philadelphia,East,Coffee,79,251.57,179,39.9526,-75.1652
2024-04,S006,Philadelphia,East,Tea,57,312.78,96,39.9526,-75.1652
2024-04,S006,Philadelphia,East,Frappuccino,80,342.09,115,39.9526,-75.1652
2024-04,S006,Philadelphia,East,Refreshers,76,279.74,158,39.9526,-75.1652
2024-04,S006,Philadelphia,East,Bakery,46,293.02,119,39.9526,-75.1652
2024-04,S006,Philadelphia,East,Seasonal,156,999.82,140,39.9526,-75.1652
2024-04,S007,San Antonio,South,Coffee,156,854.88,117,29.4241,-98.4936
2024-04,S007,San Antonio,South,Tea,84,544.54,196,29.4241,-98.4936
2024-04,S007,San Antonio,South,Frappuccino,137,704.28,193,29.4241,-98.4936
2024-04,S007,San Antonio,South,Refreshers,87,564.56,95,29.4241,-98.4936
2024-04,S007,San Antonio,South,Bakery,55,313.7,140,29.4241,-98.4936
2024-04,S007,San Antonio,South,Seasonal,172,693.99,90,29.4241,-98.4936
2024-04,S008,San Diego,West,Coffee,143,490.77,164,32.7157,-117.1611
2024-04,S008,San Diego,West,Tea,71,256.93,158,32.7157,-117.1611
2024-04,S008,San Diego,West,Frappuccino,108,620.6,175,32.7157,-117.1611
2024-04,S008,San Diego,West,Refreshers,65,389.42,166,32.7157,-117.1611
2024-04,S008,San Diego,West,Bakery,57,173.35,187,32.7157,-117.1611
2024-04,S008,San Diego,West,Seasonal,154,806.0,110,32.7157,-117.1611
2024-04,S009,Dallas,South,Coffee,131,394.87,85,32.7767,-96.797
2024-04,S009,Dallas,South,Tea,98,374.19,153,32.7767,-96.797
2024-04,S009,Dallas,South,Frappuccino,101,444.36,167,32.7767,-96.797
2024-04,S009,Dallas,South,Refreshers,79,276.94,108,32.7767,-96.797
2024-04,S009,Dallas,South,Bakery,50,226.6,168,32.7767,-96.797
2024-04,S009,Dallas,South,Seasonal,147,581.33,199,32.7767,-96.797
2024-04,S010,San Jose,West,Coffee,118,484.64,123,37.3382,-121.8863
2024-04,S010,San Jose,West,Tea,93,324.95,150,37.3382,-121.8863
2024-04,S010,San Jose,West,Frappuccino,123,429.0,80,37.3382,-121.8863
2024-04,S010,San Jose,West,Refreshers,66,400.66,118,37.3382,-121.8863
2024-04,S010,San Jose,West,Bakery,61,184.78,175,37.3382,-121.8863
2024-04,S010,San Jose,West,Seasonal,172,799.5,134,37.3382,-121.8863
2024-05,S001,New York,East,Coffee,198,868.72,99,40.7128,-74.006
2024-05,S001,New York,East,Tea,128,758.16,91,40.7128,-74.006
2024-05,S001,New York,East,Frappuccino,175,643.94,187,40.7128,-74.006
2024-05,S001,New York,East,Refreshers,125,716.45,125,40.7128,-74.006
2024-05,S001,New York,East,Bakery,95,369.83,175,40.7128,-74.006
2024-05,S001,New York,East,Seasonal,261,1111.15,163,40.7128,-74.006
2024-05,S002,Los Angeles,West,Coffee,188,574.4,105,34.0522,-118.2437
2024-05,S002,Los Angeles,West,Tea,118,505.55,154,34.0522,-118.2437
2024-05,S002,Los Angeles,West,Frappuccino,163,914.56,126,34.0522,-118.2437
2024-05,S002,Los Angeles,West,Refreshers,108,603.08,193,34.0522,-118.2437
2024-05,S002,Los Angeles,West,Bakery,87,506.28,148,34.0522,-118.2437
2024-05,S002,Los Angeles,West,Seasonal,215,854.44,157,34.0522,-118.2437
2024-05,S003,Chicago,Midwest,Coffee,181,902.56,197,41.8781,-87.6298
2024-05,S003,Chicago,Midwest,Tea,97,605.86,96,41.8781,-87.6298
2024-05,S003,Chicago,Midwest,Frappuccino,173,755.84,148,41.8781,-87.6298
2024-05,S003,Chicago,Midwest,Refreshers,91,320.8,124,41.8781,-87.6298
2024-05,S003,Chicago,Midwest,Bakery,66,338.61,89,41.8781,-87.6298
2024-05,S003,Chicago,Midwest,Seasonal,201,878.72,105,41.8781,-87.6298
2024-05,S004,Houston,South,Coffee,119,453.57,163,29.7604,-95.3698
2024-05,S004,Houston,South,Tea,62,194.39,160,29.7604,-95.3698
2024-05,S004,Houston,South,Frappuccino,92,424.2,170,29.7604,-95.3698
2024-05,S004,Houston,South,Refreshers,84,496.01,82,29.7604,-95.3698
2024-05,S004,Houston,South,Bakery,46,184.31,141,29.7604,-95.3698
2024-05,S004,Houston,South,Seasonal,141,751.46,90,29.7604,-95.3698
2024-05,S005,Phoenix,West,Coffee,125,714.3,98,33.4484,-112.074
2024-05,S005,Phoenix,West,Tea,89,548.29,162,33.4484,-112.074
2024-05,S005,Phoenix,West,Frappuccino,111,417.59,142,33.4484,-112.074
2024-05,S005,Phoenix,West,Refreshers,85,449.63,141,33.4484,-112.074
2024-05,S005,Phoenix,West,Bakery,56,253.08,107,33.4484,-112.074
2024-05,S005,Phoenix,West,Seasonal,137,547.79,115,33.4484,-112.074
2024-05,S006,Philadelphia,East,Coffee,89,414.03,176,39.9526,-75.1652
2024-05,S006,Philadelphia,East,Tea,60,209.0,127,39.9526,-75.1652
2024-05,S006,Philadelphia,East,Frappuccino,94,506.5,119,39.9526,-75.1652
2024-05,S006,Philadelphia,East,Refreshers,66,374.09,98,39.9526,-75.1652
2024-05,S006,Philadelphia,East,Bakery,41,245.89,182,39.9526,-75.1652
2024-05,S006,Philadelphia,East,Seasonal,116,699.12,85,39.9526,-75.1652
2024-05,S007,San Antonio,South,Coffee,158,584.84,110,29.4241,-98.4936
2024-05,S007,San Antonio,South,Tea,92,437.05,147,29.4241,-98.4936
2024-05,S007,San Antonio,South,Frappuccino,139,537.07,154,29.4241,-98.4936
2024-05,S007,San Antonio,South,Refreshers,90,496.56,87,29.4241,-98.4936
2024-05,S007,San Antonio,South,Bakery,66,286.92,176,29.4241,-98.4936
2024-05,S007,San Antonio,South,Seasonal,164,758.78,94,29.4241,-98.4936
2024-05,S008,San Diego,West,Coffee,109,554.12,155,32.7157,-117.1611
2024-05,S008,San Diego,West,Tea,85,324.25,176,32.7157,-117.1611
2024-05,S008,San Diego,West,Frappuccino,100,478.0,128,32.7157,-117.1611
2024-05,S008,San Diego,West,Refreshers,82,452.02,115,32.7157,-117.1611
2024-05,S008,San Diego,West,Bakery,66,228.19,100,32.7157,-117.1611
2024-05,S008,San Diego,West,Seasonal,142,505.54,129,32.7157,-117.1611
2024-05,S009,Dallas,South,Coffee,115,690.11,114,32.7767,-96.797
2024-05,S009,Dallas,South,Tea,72,453.62,176,32.7767,-96.797
2024-05,S009,Dallas,South,Frappuccino,119,557.67,139,32.7767,-96.797
2024-05,S009,Dallas,South,Refreshers,88,432.31,97,32.7767,-96.797
2024-05,S009,Dallas,South,Bakery,58,281.74,167,32.7767,-96.797
2024-05,S009,Dallas,South,Seasonal,156,544.61,145,32.7767,-96.797
2024-05,S010,San Jose,West,Coffee,145,684.85,116,37.3382,-121.8863
2024-05,S010,San Jose,West,Tea,78,305.7,170,37.3382,-121.8863
2024-05,S010,San Jose,West,Frappuccino,125,727.12,194,37.3382,-121.8863
2024-05,S010,San Jose,West,Refreshers,86,444.84,160,37.3382,-121.8863
2024-05,S010,San Jose,West,Bakery,57,267.46,91,37.3382,-121.8863
2024-05,S010,San Jose,West,Seasonal,167,775.41,194,37.3382,-121.8863
2024-06,S001,New York,East,Coffee,196,642.61,97,40.7128,-74.006
2024-06,S001,New York,East,Tea,126,629.19,85,40.7128,-74.006
2024-06,S001,New York,East,Frappuccino,176,741.97,155,40.7128,-74.006
2024-06,S001,New York,East,Refreshers,134,759.2,167,40.7128,-74.006
2024-06,S001,New York,East,Bakery,102,599.29,95,40.7128,-74.006
2024-06,S001,New York,East,Seasonal,253,1448.78,163,40.7128,-74.006
2024-06,S002,Los Angeles,West,Coffee,220,1121.5,84,34.0522,-118.2437
2024-06,S002,Los Angeles,West,Tea,101,654.49,81,34.0522,-118.2437
2024-06,S002,Los Angeles,West,Frappuccino,152,575.16,127,34.0522,-118.2437
2024-06,S002,Los Angeles,West,Refreshers,119,745.65,123,34.0522,-118.2437
2024-06,S002,Los Angeles,West,Bakery,93,576.26,163,34.0522,-118.2437
2024-06,S002,Los Angeles,West,Seasonal,238,990.53,127,34.0522,-118.2437
2024-06,S003,Chicago,Midwest,Coffee,158,517.78,198,41.8781,-87.6298
2024-06,S003,Chicago,Midwest,Tea,112,653.01,138,41.8781,-87.6298
2024-06,S003,Chicago,Midwest,Frappuccino,140,566.66,182,41.8781,-87.6298
2024-06,S003,Chicago,Midwest,Refreshers,108,365.03,152,41.8781,-87.6298
2024-06,S003,Chicago,Midwest,Bakery,85,294.32,126,41.8781,-87.6298
2024-06,S003,Chicago,Midwest,Seasonal,207,879.54,121,41.8781,-87.6298
2024-06,S004,Houston,South,Coffee,109,457.98,169,29.7604,-95.3698
2024-06,S004,Houston,South,Tea,55,225.93,120,29.7604,-95.3698
2024-06,S004,Houston,South,Frappuccino,100,446.68,160,29.7604,-95.3698
2024-06,S004,Houston,South,Refreshers,70,333.43,80,29.7604,-95.3698
2024-06,S004,Houston,South,Bakery,48,208.87,87,29.7604,-95.3698
2024-06,S004,Houston,South,Seasonal,124,665.45,115,29.7604,-95.3698
2024-06,S005,Phoenix,West,Coffee,139,765.41,81,33.4484,-112.074
2024-06,S005,Phoenix,West,Tea,77,339.58,109,33.4484,-112.074
2024-06,S005,Phoenix,West,Frappuccino,112,397.05,124,33.4484,-112.074
2024-06,S005,Phoenix,West,Refreshers,77,405.64,142,33.4484,-112.074
2024-06,S005,Phoenix,West,Bakery,54,269.79,120,33.4484,-112.074
2024-06,S005,Phoenix,West,Seasonal,148,784.17,91,33.4484,-112.074
2024-06,S006,Philadelphia,East,Coffee,100,355.08,118,39.9526,-75.1652
2024-06,S006,Philadelphia,East,Tea,64,389.0,127,39.9526,-75.1652
2024-06,S006,Philadelphia,East,Frappuccino,87,339.8,92,39.9526,-75.1652
2024-06,S006,Philadelphia,East,Refreshers,63,220.77,105,39.9526,-75.1652
2024-06,S006,Philadelphia,East,Bakery,51,287.56,152,39.9526,-75.1652
2024-06,S006,Philadelphia,East,Seasonal,110,594.37,139,39.9526,-75.1652
2024-06,S007,San Antonio,South,Coffee,161,797.77,126,29.4241,-98.4936
2024-06,S007,San Antonio,South,Tea,89,409.78,158,29.4241,-98.4936
2024-06,S007,San Antonio,South,Frappuccino,122,505.92,102,29.4241,-98.4936
2024-06,S007,San Antonio,South,Refreshers,88,444.85,119,29.4241,-98.4936
2024-06,S007,San Antonio,South,Bakery,73,335.78,102,29.4241,-98.4936
2024-06,S007,San Antonio,South,Seasonal,203,698.69,124,29.4241,-98.4936
2024-06,S008,San Diego,West,Coffee,113,544.11,193,32.7157,-117.1611
2024-06,S008,San Diego,West,Tea,69,317.38,163,32.7157,-117.1611
2024-06,S008,San Diego,West,Frappuccino,106,610.74,136,32.7157,-117.1611
2024-06,S008,San Diego,West,Refreshers,88,390.06,119,32.7157,-117.1611
2024-06,S008,San Diego,West,Bakery,53,207.69,131,32.7157,-117.1611
2024-06,S008,San Diego,West,Seasonal,139,436.99,106,32.7157,-117.1611
2024-06,S009,Dallas,South,Coffee,104,498.7,159,32.7767,-96.797
2024-06,S009,Dallas,South,Tea,82,342.76,103,32.7767,-96.797
2024-06,S009,Dallas,South,Frappuccino,97,360.7,151,32.7767,-96.797
2024-06,S009,Dallas,South,Refreshers,98,422.89,195,32.7767,-96.797
2024-06,S009,Dallas,South,Bakery,67,312.67,104,32.7767,-96.797
2024-06,S009,Dallas,South,Seasonal,137,574.26,140,32.7767,-96.797
2024-06,S010,San Jose,West,Coffee,148,850.52,164,37.3382,-121.8863
2024-06,S010,San Jose,West,Tea,68,379.26,89,37.3382,-121.8863
2024-06,S010,San Jose,West,Frappuccino,115,540.43,181,37.3382,-121.8863
2024-06,S010,San Jose,West,Refreshers,112,684.2,199,37.3382,-121.8863
2024-06,S010,San Jose,West,Bakery,66,306.89,175,37.3382,-121.8863
2024-06,S010,San Jose,West,Seasonal,130,411.61,192,37.3382,-121.8863
2024-07,S001,New York,East,Coffee,186,1173.88,174,40.7128,-74.006
2024-07,S001,New York,East,Tea,119,441.97,151,40.7128,-74.006
2024-07,S001,New York,East,Frappuccino,189,602.34,115,40.7128,-74.006
2024-07,S001,New York,East,Refreshers,128,426.38,142,40.7128,-74.006
2024-07,S001,New York,East,Bakery,84,433.05,83,40.7128,-74.006
2024-07,S001,New York,East,Seasonal,268,1533.66,129,40.7128,-74.006
2024-07,S002,Los Angeles,West,Coffee,203,966.52,113,34.0522,-118.2437
2024-07,S002,Los Angeles,West,Tea,90,516.98,85,34.0522,-118.2437
2024-07,S002,Los Angeles,West,Frappuccino,158,739.34,119,34.0522,-118.2437
2024-07,S002,Los Angeles,West,Refreshers,114,618.65,144,34.0522,-118.2437
2024-07,S002,Los Angeles,West,Bakery,92,328.37,120,34.0522,-118.2437
2024-07,S002,Los Angeles,West,Seasonal,209,1073.83,102,34.0522,-118.2437
2024-07,S003,Chicago,Midwest,Coffee,175,1109.34,129,41.8781,-87.6298
2024-07,S003,Chicago,Midwest,Tea,95,569.95,133,41.8781,-87.6298
2024-07,S003,Chicago,Midwest,Frappuccino,152,649.75,94,41.8781,-87.6298
2024-07,S003,Chicago,Midwest,Refreshers,121,427.52,110,41.8781,-87.6298
2024-07,S003,Chicago,Midwest,Bakery,89,565.27,182,41.8781,-87.6298
2024-07,S003,Chicago,Midwest,Seasonal,206,1015.91,142,41.8781,-87.6298
2024-07,S004,Houston,South,Coffee,105,633.87,155,29.7604,-95.3698
2024-07,S004,Houston,South,Tea,69,235.52,86,29.7604,-95.3698
2024-07,S004,Houston,South,Frappuccino,91,359.87,162,29.7604,-95.3698
2024-07,S004,Houston,South,Refreshers,71,339.7,181,29.7604,-95.3698
2024-07,S004,Houston,South,Bakery,57,180.96,120,29.7604,-95.3698
2024-07,S004,Houston,South,Seasonal,116,422.8,86,29.7604,-95.3698
2024-07,S005,Phoenix,West,Coffee,136,485.39,129,33.4484,-112.074
2024-07,S005,Phoenix,West,Tea,85,454.22,177,33.4484,-112.074
2024-07,S005,Phoenix,West,Frappuccino,123,478.0,106,33.4484,-112.074
2024-07,S005,Phoenix,West,Refreshers,83,531.62,105,33.4484,-112.074
2024-07,S005,Phoenix,West,Bakery,49,167.86,130,33.4484,-112.074
2024-07,S005,Phoenix,West,Seasonal,133,481.54,180,33.4484,-112.074
2024-07,S006,Philadelphia,East,Coffee,112,665.46,151,39.9526,-75.1652
2024-07,S006,Philadelphia,East,Tea,64,226.19,103,39.9526,-75.1652
2024-07,S006,Philadelphia,East,Frappuccino,95,543.42,121,39.9526,-75.1652
2024-07,S006,Philadelphia,East,Refreshers,55,323.34,169,39.9526,-75.1652
2024-07,S006,Philadelphia,East,Bakery,54,224.53,112,39.9526,-75.1652
2024-07,S006,Philadelphia,East,Seasonal,119,772.86,134,39.9526,-75.1652
2024-07,S007,San Antonio,South,Coffee,162,572.19,191,29.4241,-98.4936
2024-07,S007,San Antonio,South,Tea,86,558.65,98,29.4241,-98.4936
2024-07,S007,San Antonio,South,Frappuccino,111,681.54,171,29.4241,-98.4936
2024-07,S007,San Antonio,South,Refreshers,93,436.2,175,29.4241,-98.4936
2024-07,S007,San Antonio,South,Bakery,76,243.08,195,29.4241,-98.4936
2024-07,S007,San Antonio,South,Seasonal,185,1109.99,196,29.4241,-98.4936
2024-07,S008,San Diego,West,Coffee,121,461.84,197,32.7157,-117.1611
2024-07,S008,San Diego,West,Tea,83,310.48,191,32.7157,-117.1611
2024-07,S008,San Diego,West,Frappuccino,93,360.53,155,32.7157,-117.1611
2024-07,S008,San Diego,West,Refreshers,69,254.52,96,32.7157,-117.1611
2024-07,S008,San Diego,West,Bakery,55,236.25,191,32.7157,-117.1611
2024-07,S008,San Diego,West,Seasonal,132,753.81,159,32.7157,-117.1611
2024-07,S009,Dallas,South,Coffee,127,555.98,138,32.7767,-96.797
2024-07,S009,Dallas,South,Tea,77,385.87,117,32.7767,-96.797
2024-07,S009,Dallas,South,Frappuccino,88,435.67,199,32.7767,-96.797
2024-07,S009,Dallas,South,Refreshers,80,506.65,140,32.7767,-96.797
2024-07,S009,Dallas,South,Bakery,68,256.26,147,32.7767,-96.797
2024-07,S009,Dallas,South,Seasonal,115,523.5,158,32.7767,-96.797
2024-07,S010,San Jose,West,Coffee,145,917.45,144,37.3382,-121.8863
2024-07,S010,San Jose,West,Tea,76,329.74,108,37.3382,-121.8863
2024-07,S010,San Jose,West,Frappuccino,113,442.45,100,37.3382,-121.8863
2024-07,S010,San Jose,West,Refreshers,92,581.64,125,37.3382,-121.8863
2024-07,S010,San Jose,West,Bakery,54,167.92,187,37.3382,-121.8863
2024-07,S010,San Jose,West,Seasonal,178,659.52,186,37.3382,-121.8863
2024-08,S001,New York,East,Coffee,227,1416.07,114,40.7128,-74.006
2024-08,S001,New York,East,Tea,107,654.86,98,40.7128,-74.006
2024-08,S001,New York,East,Frappuccino,182,831.26,121,40.7128,-74.006
2024-08,S001,New York,East,Refreshers,138,866.56,87,40.7128,-74.006
2024-08,S001,New York,East,Bakery,93,527.67,105,40.7128,-74.006
2024-08,S001,New York,East,Seasonal,231,1264.0,121,40.7128,-74.006
2024-08,S002,Los Angeles,West,Coffee,196,1057.59,134,34.0522,-118.2437
2024-08,S002,Los Angeles,West,Tea,119,372.61,175,34.0522,-118.2437
2024-08,S002,Los Angeles,West,Frappuccino,170,807.1,180,34.0522,-118.2437
2024-08,S002,Los Angeles,West,Refreshers,115,693.18,124,34.0522,-118.2437
2024-08,S002,Los Angeles,West,Bakery,87,467.52,178,34.0522,-118.2437
2024-08,S002,Los Angeles,West,Seasonal,240,1207.03,155,34.0522,-118.2437
2024-08,S003,Chicago,Midwest,Coffee,159,822.7,190,41.8781,-87.6298
2024-08,S003,Chicago,Midwest,Tea,128,786.39,94,41.8781,-87.6298
2024-08,S003,Chicago,Midwest,Frappuccino,144,573.52,169,41.8781,-87.6298
2024-08,S003,Chicago,Midwest,Refreshers,123,624.2,175,41.8781,-87.6298
2024-08,S003,Chicago,Midwest,Bakery,90,420.82,137,41.8781,-87.6298
2024-08,S003,Chicago,Midwest,Seasonal,219,1167.09,147,41.8781,-87.6298
2024-08,S004,Houston,South,Coffee,109,505.33,121,29.7604,-95.3698
2024-08,S004,Houston,South,Tea,64,412.49,80,29.7604,-95.3698
2024-08,S004,Houston,South,Frappuccino,91,454.95,86,29.7604,-95.3698
2024-08,S004,Houston,South,Refreshers,61,251.89,179,29.7604,-95.3698
2024-08,S004,Houston,South,Bakery,48,229.7,198,29.7604,-95.3698
2024-08,S004,Houston,South,Seasonal,113,626.62,196,29.7604,-95.3698
2024-08,S005,Phoenix,West,Coffee,136,638.41,166,33.4484,-112.074
2024-08,S005,Phoenix,West,Tea,75,465.68,142,33.4484,-112.074
2024-08,S005,Phoenix,West,Frappuccino,108,358.76,107,33.4484,-112.074
2024-08,S005,Phoenix,West,Refreshers,79,253.63,104,33.4484,-112.074
2024-08,S005,Phoenix,West,Bakery,47,297.7,153,33.4484,-112.074
2024-08,S005,Phoenix,West,Seasonal,143,703.18,181,33.4484,-112.074
2024-08,S006,Philadelphia,East,Coffee,109,482.73,103,39.9526,-75.1652
2024-08,S006,Philadelphia,East,Tea,49,234.54,183,39.9526,-75.1652
2024-08,S006,Philadelphia,East,Frappuccino,100,487.53,108,39.9526,-75.1652
2024-08,S006,Philadelphia,East,Refreshers,59,306.58,161,39.9526,-75.1652
2024-08,S006,Philadelphia,East,Bakery,42,174.22,158,39.9526,-75.1652
2024-08,S006,Philadelphia,East,Seasonal,105,519.11,171,39.9526,-75.1652
2024-08,S007,San Antonio,South,Coffee,153,981.54,188,29.4241,-98.4936
2024-08,S007,San Antonio,South,Tea,85,344.98,158,29.4241,-98.4936
2024-08,S007,San Antonio,South,Frappuccino,124,777.92,91,29.4241,-98.4936
2024-08,S007,San Antonio,South,Refreshers,80,373.37,183,29.4241,-98.4936
2024-08,S007,San Antonio,South,Bakery,67,380.84,140,29.4241,-98.4936
2024-08,S007,San Antonio,South,Seasonal,171,727.3,155,29.4241,-98.4936
2024-08,S008,San Diego,West,Coffee,123,374.03,133,32.7157,-117.1611
2024-08,S008,San Diego,West,Tea,68,278.29,116,32.7157,-117.1611
2024-08,S008,San Diego,West,Frappuccino,93,534.89,129,32.7157,-117.1611
2024-08,S008,San Diego,West,Refreshers,67,290.41,102,32.7157,-117.1611
2024-08,S008,San Diego,West,Bakery,55,246.13,178,32.7157,-117.1611
2024-08,S008,San Diego,West,Seasonal,138,566.8,144,32.7157,-117.1611
2024-08,S009,Dallas,South,Coffee,121,752.43,193,32.7767,-96.797
2024-08,S009,Dallas,South,Tea,64,377.09,164,32.7767,-96.797
2024-08,S009,Dallas,South,Frappuccino,122,763.89,157,32.7767,-96.797
2024-08,S009,Dallas,South,Refreshers,77,266.17,127,32.7767,-96.797
2024-08,S009,Dallas,South,Bakery,59,222.52,197,32.7767,-96.797
2024-08,S009,Dallas,South,Seasonal,153,669.52,144,32.7767,-96.797
2024-08,S010,San Jose,West,Coffee,135,800.93,134,37.3382,-121.8863
2024-08,S010,San Jose,West,Tea,86,524.17,155,37.3382,-121.8863
2024-08,S010,San Jose,West,Frappuccino,140,551.15,115,37.3382,-121.8863
2024-08,S010,San Jose,West,Refreshers,84,423.89,100,37.3382,-121.8863
2024-08,S010,San Jose,West,Bakery,64,396.94,99,37.3382,-121.8863
2024-08,S010,San Jose,West,Seasonal,166,550.01,179,37.3382,-121.8863
2024-09,S001,New York,East,Coffee,209,1243.36,149,40.7128,-74.006
2024-09,S001,New York,East,Tea,136,822.52,91,40.7128,-74.006
2024-09,S001,New York,East,Frappuccino,187,1028.46,154,40.7128,-74.006
2024-09,S001,New York,East,Refreshers,140,731.88,130,40.7128,-74.006
2024-09,S001,New York,East,Bakery,85,417.07,138,40.7128,-74.006
2024-09,S001,New York,East,Seasonal,258,1513.74,148,40.7128,-74.006
2024-09,S002,Los Angeles,West,Coffee,198,1232.33,96,34.0522,-118.2437
2024-09,S002,Los Angeles,West,Tea,109,345.85,134,34.0522,-118.2437
2024-09,S002,Los Angeles,West,Frappuccino,172,800.68,109,34.0522,-118.2437
2024-09,S002,Los Angeles,West,Refreshers,119,387.52,183,34.0522,-118.2437
2024-09,S002,Los Angeles,West,Bakery,98,618.77,108,34.0522,-118.2437
2024-09,S002,Los Angeles,West,Seasonal,239,1153.41,89,34.0522,-118.2437
2024-09,S003,Chicago,Midwest,Coffee,180,692.67,150,41.8781,-87.6298
2024-09,S003,Chicago,Midwest,Tea,87,553.7,91,41.8781,-87.6298
2024-09,S003,Chicago,Midwest,Frappuccino,151,671.26,155,41.8781,-87.6298
2024-09,S003,Chicago,Midwest,Refreshers,102,326.22,157,41.8781,-87.6298
2024-09,S003,Chicago,Midwest,Bakery,78,287.4,136,41.8781,-87.6298
2024-09,S003,Chicago,Midwest,Seasonal,191,836.25,133,41.8781,-87.6298
2024-09,S004,Houston,South,Coffee,125,393.63,86,29.7604,-95.3698
2024-09,S004,Houston,South,Tea,67,409.45,150,29.7604,-95.3698
2024-09,S004,Houston,South,Frappuccino,101,640.86,154,29.7604,-95.3698
2024-09,S004,Houston,South,Refreshers,79,429.17,132,29.7604,-95.3698
2024-09,S004,Houston,South,Bakery,58,234.2,181,29.7604,-95.3698
2024-09,S004,Houston,South,Seasonal,114,343.41,120,29.7604,-95.3698
2024-09,S005,Phoenix,West,Coffee,108,326.29,179,33.4484,-112.074
2024-09,S005,Phoenix,West,Tea,62,299.88,198,33.4484,-112.074
2024-09,S005,Phoenix,West,Frappuccino,124,740.2,111,33.4484,-112.074
2024-09,S005,Phoenix,West,Refreshers,94,476.57,148,33.4484,-112.074
2024-09,S005,Phoenix,West,Bakery,48,215.38,147,33.4484,-112.074
2024-09,S005,Phoenix,West,Seasonal,161,1032.39,87,33.4484,-112.074
2024-09,S006,Philadelphia,East,Coffee,118,404.85,146,39.9526,-75.1652
2024-09,S006,Philadelphia,East,Tea,48,260.98,190,39.9526,-75.1652
2024-09,S006,Philadelphia,East,Frappuccino,80,274.73,100,39.9526,-75.1652
2024-09,S006,Philadelphia,East,Refreshers,67,202.2,166,39.9526,-75.1652
2024-09,S006,Philadelphia,East,Bakery,47,234.83,135,39.9526,-75.1652
2024-09,S006,Philadelphia,East,Seasonal,121,450.11,123,39.9526,-75.1652
2024-09,S007,San Antonio,South,Coffee,169,705.84,148,29.4241,-98.4936
2024-09,S007,San Antonio,South,Tea,107,456.78,87,29.4241,-98.4936
2024-09,S007,San Antonio,South,Frappuccino,132,840.74,145,29.4241,-98.4936
2024-09,S007,San Antonio,South,Refreshers,89,531.52,127,29.4241,-98.4936
2024-09,S007,San Antonio,South,Bakery,66,202.43,130,29.4241,-98.4936
2024-09,S007,San Antonio,South,Seasonal,186,729.21,161,29.4241,-98.4936
2024-09,S008,San Diego,West,Coffee,123,798.33,152,32.7157,-117.1611
2024-09,S008,San Diego,West,Tea,74,472.62,155,32.7157,-117.1611
2024-09,S008,San Diego,West,Frappuccino,109,465.77,187,32.7157,-117.1611
2024-09,S008,San Diego,West,Refreshers,75,251.71,173,32.7157,-117.1611
2024-09,S008,San Diego,West,Bakery,59,359.74,156,32.7157,-117.1611
2024-09,S008,San Diego,West,Seasonal,138,445.39,93,32.7157,-117.1611
2024-09,S009,Dallas,South,Coffee,139,609.24,140,32.7767,-96.797
2024-09,S009,Dallas,South,Tea,80,308.92,167,32.7767,-96.797
2024-09,S009,Dallas,South,Frappuccino,101,647.63,151,32.7767,-96.797
2024-09,S009,Dallas,South,Refreshers,85,382.73,107,32.7767,-96.797
2024-09,S009,Dallas,South,Bakery,52,212.55,81,32.7767,-96.797
2024-09,S009,Dallas,South,Seasonal,146,585.97,178,32.7767,-96.797
2024-09,S010,San Jose,West,Coffee,138,602.05,169,37.3382,-121.8863
2024-09,S010,San Jose,West,Tea,62,213.51,138,37.3382,-121.8863
2024-09,S010,San Jose,West,Frappuccino,104,624.39,112,37.3382,-121.8863
2024-09,S010,San Jose,West,Refreshers,75,330.53,122,37.3382,-121.8863
2024-09,S010,San Jose,West,Bakery,52,304.96,89,37.3382,-121.8863
2024-09,S010,San Jose,West,Seasonal,160,712.22,151,37.3382,-121.8863
2024-10,S001,New York,East,Coffee,188,1171.41,128,40.7128,-74.006
2024-10,S001,New York,East,Tea,138,667.36,89,40.7128,-74.006
2024-10,S001,New York,East,Frappuccino,174,642.04,164,40.7128,-74.006
2024-10,S001,New York,East,Refreshers,133,749.73,120,40.7128,-74.006
2024-10,S001,New York,East,Bakery,119,396.42,158,40.7128,-74.006
2024-10,S001,New York,East,Seasonal,251,864.84,96,40.7128,-74.006
2024-10,S002,Los Angeles,West,Coffee,191,1110.14,94,34.0522,-118.2437
2024-10,S002,Los Angeles,West,Tea,103,612.72,125,34.0522,-118.2437
2024-10,S002,Los Angeles,West,Frappuccino,183,781.17,82,34.0522,-118.2437
2024-10,S002,Los Angeles,West,Refreshers,123,685.9,104,34.0522,-118.2437
2024-10,S002,Los Angeles,West,Bakery,72,441.59,84,34.0522,-118.2437
2024-10,S002,Los Angeles,West,Seasonal,208,1270.43,102,34.0522,-118.2437
2024-10,S003,Chicago,Midwest,Coffee,188,1213.73,170,41.8781,-87.6298
2024-10,S003,Chicago,Midwest,Tea,117,479.57,108,41.8781,-87.6298
